QueryRegionName	chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	hic_contact	powerlaw_contact	powerlaw_contact_reference	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	variant.chr	variant.start	variant.end	isOwnTSS	TargetGeneIsCoding	CredibleSet	Disease	pvalue	PosteriorProb	BestSNP	Coding	SpliceSite	Promoter	LocusID	Disease2
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788171-118788671	intergenic	5.269181	BCL9L	118781613	NA	0.478573	True	6808	False	0.046733	0.095703	0.094371	0.046083	0.001216	0.047298	0.249224	0.066701	0.497258	0.07454	THP_pmaLPS_ATAC_120h	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	TMEM25	118401802	NA	0.583693	True	387080.5	False	0.000622	0.00279	0.002807	0.000626	0.001216	0.001841	0.069661	0.025052	0.106188	0.025095	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	LOC101929089	118401490	NA	0.593022	True	387392.5	False	0.000622	0.002788	0.002805	0.000626	0.001216	0.001841	0.069661	0.025052	0.106113	0.025101	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	FALSE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	SLC37A4	118901616	NA	0.691258	True	112733.5	False	0.003292	0.00821	0.00821	0.003292	0.001216	0.004507	0.170519	0.041201	0.31058	0.042586	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	IFT46	118436791	NA	0.515521	True	352091.5	False	0.001045	0.003031	0.003048	0.001051	0.001216	0.002266	0.085738	0.027025	0.115311	0.021844	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	ARCN1	118443101	NA	0.74947	True	345781.5	False	0.001378	0.003079	0.003096	0.001385	0.001216	0.002601	0.098405	0.029275	0.11714	0.020765	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	PHLDB1	118478305	NA	0.767354	True	310577.5	False	0.001774	0.003382	0.0034	0.001783	0.001216	0.002998	0.113432	0.023335	0.12861	0.014409	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	KMT2A	118307204	NA	0.897711	True	481678.5	False	0.000453	0.002304	0.002321	0.000457	0.001216	0.001672	0.063267	0.017746	0.087794	0.013744	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	ATP5L	118272103	NA	0.620702	True	516779.5	False	0.00048	0.002166	0.002183	0.000483	0.001216	0.001699	0.064285	0.023318	0.082582	0.020868	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	UBE4A	118230295	NA	0.490712	True	558587.5	False	0.000289	0.002024	0.00204	0.000292	0.001216	0.001508	0.057032	0.023434	0.077178	0.023797	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	MPZL2	118135251	NA	0.530715	True	653631.5	False	0.000325	0.001764	0.001779	0.000327	0.001216	0.001543	0.058383	0.023446	0.067317	0.017929	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	MPZL3	118123083	NA	0.515969	True	665799.5	False	0.000248	0.001736	0.001751	0.00025	0.001216	0.001466	0.055472	0.022181	0.066245	0.019025	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	SCN4B	118023630	NA	0.47845	True	765252.5	False	0.000246	0.001537	0.001551	0.000248	0.001216	0.001464	0.055384	0.022827	0.058688	0.019504	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	TMPRSS4	117947726	NA	0.427082	True	841156.5	False	0.000419	0.001415	0.001429	0.000424	0.001216	0.001639	0.062019	0.027316	0.054053	0.020721	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	DSCAML1	117667976	NA	0.437327	True	1120906.5	False	3.8e-05	0.0011	0.001113	3.8e-05	0.0011	0.001139	0.043076	0.019853	0.042105	0.012226	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	FXYD2	117695459	NA	0.619928	True	1093423.5	False	0.000238	0.001124	0.001137	0.00024	0.001124	0.001365	0.051626	0.017661	0.043025	0.008268	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	IL10RA	117857105	NA	0.656021	True	931777.5	False	0.000185	0.001293	0.001307	0.000187	0.001216	0.001403	0.053065	0.022796	0.049449	0.015723	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	MCAM	119187840	NA	0.823163	True	398957.5	False	0.001183	0.002717	0.002734	0.001191	0.001216	0.002406	0.091035	0.019019	0.103432	0.010293	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	RNF26	119205209	NA	0.774646	True	416326.5	False	0.001266	0.002617	0.002635	0.001274	0.001216	0.00249	0.094199	0.018174	0.099668	0.009016	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	USP2	119252436	NA	0.779004	True	463553.5	False	0.000655	0.002383	0.002399	0.000659	0.001216	0.001875	0.070938	0.019642	0.090773	0.011458	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	USP2-AS1	119252487	NA	0.766335	True	463604.5	False	0.000655	0.002382	0.002399	0.000659	0.001216	0.001875	0.070938	0.019641	0.090764	0.011487	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	FALSE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	NECTIN1	119599435	NA	0.723643	True	810552.5	False	0.000116	0.001461	0.001476	0.000117	0.001216	0.001333	0.050415	0.017876	0.055824	0.011367	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	LOC102724301	119600292	NA	0.723786	True	811409.5	False	0.000112	0.00146	0.001474	0.000113	0.001216	0.001329	0.050288	0.018241	0.055773	0.011409	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	FALSE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	CBL	119076985	NA	0.85013	True	288102.5	False	0.000982	0.003612	0.003629	0.000986	0.001216	0.002202	0.083309	0.022664	0.137295	0.021658	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	NLRX1	119039421	NA	0.760367	True	250538.5	False	0.001044	0.004082	0.004098	0.001048	0.001216	0.002264	0.085633	0.022574	0.155039	0.022744	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	ABCG4	119019749	NA	0.466637	True	230866.5	False	0.001503	0.004385	0.0044	0.001509	0.001216	0.002724	0.103063	0.029798	0.16647	0.028527	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	HINFP	118992232	NA	0.824833	True	203349.5	False	0.001377	0.0049	0.004914	0.001381	0.001216	0.002597	0.098232	0.024788	0.185904	0.02642	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	UPK2	118827007	NA	0.456229	True	38124.5	False	0.007093	0.021199	0.021085	0.007054	0.001216	0.00827	0.312864	0.075108	0.797637	0.112584	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	BCL9L	118781613	NA	0.80308	True	7269.5	False	0.046733	0.090366	0.089138	0.046098	0.001216	0.047314	1.789893	0.229726	3.37211	0.214325	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	DDX6	118661972	NA	0.922682	True	126910.5	False	0.005682	0.007401	0.007406	0.005685	0.001216	0.006901	0.26108	0.048492	0.280167	0.026066	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	TREH	118550381	NA	0.423334	True	238501.5	False	0.003151	0.004262	0.004278	0.003162	0.001216	0.004378	0.165631	0.0479	0.161824	0.033098	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	C2CD2L	118978059	NA	0.666286	True	189176.5	False	0.002137	0.005219	0.005233	0.002143	0.001216	0.003358	0.127053	0.028506	0.197964	0.023445	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	DPAGT1	118972785	NA	0.913028	True	183902.5	False	0.002389	0.00535	0.005363	0.002395	0.001216	0.003611	0.136604	0.028046	0.202894	0.022413	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	H2AFX	118966177	NA	0.823	True	177294.5	False	0.002067	0.005524	0.005537	0.002071	0.001216	0.003287	0.124361	0.025928	0.209457	0.0227	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	HMBS	118955586	NA	0.861129	True	166703.5	False	0.001968	0.00583	0.005842	0.001972	0.001216	0.003188	0.120599	0.026144	0.220988	0.026022	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	VPS11	118938462	NA	0.840557	True	149579.5	False	0.001928	0.00641	0.006419	0.001931	0.001216	0.003147	0.119034	0.027575	0.242841	0.032134	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	HYOU1	118927957	NA	0.920401	True	139074.5	False	0.002226	0.006832	0.006839	0.002228	0.001216	0.003444	0.130284	0.031529	0.258723	0.034388	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	TMEM136	120195837	NA	0.64323	True	1406954.5	False	0.000208	0.000902	0.000913	0.000211	0.000902	0.001113	0.04209	0.016595	0.034551	0.007445	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	ARHGEF12	120207617	NA	0.886508	True	1418734.5	False	0.000264	0.000895	0.000907	0.000268	0.000895	0.001163	0.043999	0.016933	0.034301	0.006649	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	CCDC84	118868842	NA	0.764339	True	79959.5	False	0.004176	0.011088	0.011069	0.004169	0.001216	0.005385	0.20371	0.053263	0.418756	0.064404	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	RPS25	118889057	NA	0.921786	True	100174.5	False	0.004356	0.009104	0.009098	0.004353	0.001216	0.005569	0.210677	0.049215	0.344191	0.044297	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788176-118789589	intergenic	37.83042	TRAPPC4	118889178	NA	0.946839	True	100295.5	False	0.004356	0.009094	0.009089	0.004353	0.001216	0.005569	0.210678	0.049215	0.34383	0.044227	adipose_tissue-ENCODE	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788180-118788680	intergenic	5.943048	UPK2	118827007	NA	0.492056	True	38577	False	0.007093	0.020981	0.020869	0.007055	0.001216	0.008271	0.049152	0.015939	0.124027	0.023557	THP_pmaLPS_ATAC_72h	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788206-118789480	intergenic	11.754752	TREH	118550381	NA	0.532915	True	238462	False	0.003151	0.004262	0.004278	0.003162	0.001216	0.004378	0.051465	0.018324	0.05029	0.009889	HepG2-Roadmap	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788206-118789480	intergenic	11.754752	DDX6	118661972	NA	0.859052	True	126871	False	0.005682	0.007403	0.007408	0.005685	0.001216	0.006901	0.081123	0.025681	0.087078	0.015539	HepG2-Roadmap	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788206-118789480	intergenic	11.754752	BCL9L	118781613	NA	0.804791	True	7230	False	0.046733	0.090798	0.089561	0.046097	0.001216	0.047312	0.556145	0.111258	1.052767	0.104206	HepG2-Roadmap	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788206-118789480	intergenic	11.754752	CCDC84	118868842	NA	0.757496	True	79999	False	0.004176	0.011083	0.011065	0.004169	0.001216	0.005385	0.063297	0.020096	0.130061	0.022095	HepG2-Roadmap	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788206-118789480	intergenic	11.754752	RPS25	118889057	NA	0.841942	True	100214	False	0.004356	0.0091	0.009095	0.004353	0.001216	0.005569	0.065462	0.018137	0.106911	0.014222	HepG2-Roadmap	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788206-118789480	intergenic	11.754752	TRAPPC4	118889178	NA	0.845527	True	100335	False	0.004356	0.009091	0.009086	0.004353	0.001216	0.005569	0.065463	0.018137	0.106799	0.014172	HepG2-Roadmap	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	IFT46	118436791	NA	0.599071	True	352114	False	0.001045	0.003031	0.003048	0.001051	0.001216	0.002266	0.058579	0.017266	0.078781	0.013426	MDA-MB-231	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	ARCN1	118443101	NA	0.7854	True	345804	False	0.001378	0.003079	0.003096	0.001385	0.001216	0.002601	0.067234	0.018826	0.08003	0.01275	MDA-MB-231	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	TMEM25	118401802	NA	0.51438	True	387103	False	0.000622	0.00279	0.002807	0.000626	0.001216	0.001841	0.047595	0.016634	0.072548	0.016465	MDA-MB-231	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	CD3D	118213459	NA	0.416042	True	575446	False	0.000263	0.001972	0.001988	0.000266	0.001216	0.001481	0.038291	0.016486	0.051384	0.014718	MDA-MB-231	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	MPZL2	118135251	NA	0.512954	True	653654	False	0.000325	0.001764	0.001779	0.000327	0.001216	0.001543	0.039889	0.016542	0.045992	0.012923	MDA-MB-231	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	LOC101929089	118401490	NA	0.531367	True	387415	False	0.000622	0.002788	0.002805	0.000626	0.001216	0.001841	0.047595	0.016634	0.072497	0.016463	MDA-MB-231	chr11	118788516	118788517	FALSE	FALSE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	TTC36	118398147	NA	0.434312	True	390758	False	0.000896	0.002767	0.002784	0.000901	0.001216	0.002117	0.054719	0.018997	0.071957	0.016378	MDA-MB-231	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	UBE4A	118230295	NA	0.66926	True	558610	False	0.000289	0.002024	0.00204	0.000292	0.001216	0.001508	0.038966	0.015195	0.052729	0.013698	MDA-MB-231	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	VPS11	118938462	NA	0.83184	True	149557	False	0.001928	0.006411	0.00642	0.001931	0.001216	0.003147	0.081328	0.017455	0.16594	0.019103	MDA-MB-231	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
rs73575424	chr11	118788516	118788517	intergenic|chr11:118788214-118789596	intergenic	25.847229	HYOU1	118927957	NA	0.887017	True	139052	False	0.002226	0.006833	0.00684	0.002228	0.001216	0.003444	0.089015	0.020011	0.176794	0.020351	MDA-MB-231	chr11	118788516	118788517	FALSE	TRUE	Huang2017-r123-2	IBD	6.5	0.1171	rs79157249	FALSE	FALSE	FALSE	88	Crohns_disease
